# BEAST v1.10.4
# Generated Wed Jul 24 13:10:57 BST 2024 [seed=1721823056415]
# -save_every 1000 -save_state results/out/checkpoint.state results/in/input.xml
# keywords: skygrid
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.cutOff	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.nu	CP3.nu	CP1+2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	skygrid
195000	-8248.97258618194	-823.3159449723281	-7425.656641209612	12.295131695426116	2011.2336354278616	383.07222881408546	0.36631817336430766	3.3682850289529274	2.5787315371872546	5.38737057344855	3.1235936553307577	4.309691425554693	2.3455271185462805	4.410287321591418	3.757407405959718	4.814554730371458	4.8446843866040465	6.996409517465534	5.914393928160303	5.077298080886001	1.9536025196076712	7.0	6.746034572164997	8.829655945018752	0.3525819667611463	0.19648468744568606	0.2177029815370009	0.23323036425616686	0.032818854627779205	1.6633324115643762	0.39103110047409073	0.6089688995259096	0.5865466507111361	1.8269066985777287	9.659607844294425E-4	9.65960784429443E-4	-7425.656641209612	0.0	-815.6136346842258
196000	-8257.423275403262	-833.0527274215854	-7424.370547981677	12.184526614676058	2011.3442405086116	383.99985762673373	0.35615187725850767	3.029196294603603	3.0643333039068517	4.511302361579436	2.6722005295782667	4.264729387037187	2.098656156574502	4.456456994231531	3.9600894107604727	5.125768138520347	5.18562719852979	6.28588103005366	5.576376648371555	6.3743403405677395	2.0784226998414415	7.0	6.460773452312015	7.6618635514857045	0.3525819667611463	0.19648468744568606	0.2177029815370009	0.23323036425616686	0.10256214131598651	1.2624684958231065	0.37644271844914934	0.623557281550851	0.564664077673724	1.870671844652553	0.0010570833142602473	0.0010570833142602475	-7424.370547981677	0.0	-826.2711607189735
197000	-8248.393041795362	-815.0417652788659	-7433.351276516496	12.354180276949434	2011.1745868463383	374.59160227926293	0.07325641510488153	5.6058338868183935	1.9725443765973771	4.458720640283035	2.894047010828083	7.03127896395683	2.3315433584828553	5.895498926121786	3.7616204089331515	5.135156589407232	4.426798587889206	6.8354449224132185	5.2075473183813346	6.257304220678416	1.9978215469319158	7.0	7.724514933302148	9.830519946763799	0.3525819667611463	0.17976725920932277	0.21623062682379585	0.25142014720573524	0.0836387165182511	1.533078930367564	0.3761814714298662	0.6238185285701343	0.5642722071447993	1.871455585710403	9.56500757351692E-4	9.565007573516923E-4	-7433.351276516496	0.0	-808.6998723996404
198000	-8240.755611378145	-815.4210044152511	-7425.334606962893	11.7504214062944	2011.7783457169933	373.7416115012446	0.19438543893117788	4.397858931442785	2.463520466812159	4.825926054637556	2.5070007988295666	4.6323487797072005	2.2137691214063553	3.9827117375921133	4.29129207759689	5.761746392255205	4.261191104633317	8.232604920121076	5.284431608081213	5.31044479804754	2.054504691031828	7.0	5.603433443215154	8.77040598564639	0.36879689724762216	0.19723626406438488	0.201729220979727	0.23223761770826606	0.060704387665357365	1.533078930367564	0.4121061842062388	0.5878938157937617	0.6181592763093582	1.763681447381285	0.0010158258456845796	0.001015825845684579	-7425.334606962893	0.0	-808.8038126431917
199000	-8231.115104870109	-814.6717955106453	-7416.4433093594635	11.91019790699831	2011.6185692162894	374.7890886800319	0.18048883460598475	4.254402503272127	2.690900534323955	4.095954295706987	2.6510325248701383	5.2272284523211	2.4406607790936654	5.130817493377751	3.723480549131076	4.899931798110057	5.163239708099065	8.32052226297174	4.820255174284626	5.169876767605842	2.1734337142986697	7.0	6.362238209198429	8.77040598564639	0.37070134249185316	0.19533181882015385	0.18908098125587056	0.24488585743212252	0.06803568339777932	1.6210804892846689	0.41271535748981575	0.5872846425101849	0.6190730362347237	1.7618539275305545	0.0010249116219804562	0.0010249116219804533	-7416.4433093594635	0.0	-807.7395709984743
200000	-8256.785866043652	-841.4490290124396	-7415.336837031213	11.764029883144083	2011.7647372401436	367.88947497836125	0.3951307959763324	3.489011334765602	3.455880295315226	4.00033467337464	2.71691073543782	5.704814586131702	2.4200152438822977	4.6899486662287115	3.7992401864653385	4.506496827589213	4.754129138176167	6.521829888075883	5.363424122691509	4.715130743349202	2.0531790764686577	7.0	5.36391228695101	11.03368356519718	0.34667926488835366	0.1891226772231684	0.21931220045635552	0.24488585743212252	0.06803568339777932	2.03255493398775	0.4124916697232919	0.5875083302767088	0.6187375045849378	1.7625249908301264	0.0010734750229993916	0.0010734750229993925	-7415.336837031213	0.0	-832.7033638620192
201000	-8263.026098800767	-843.3339029077639	-7419.692195893003	11.722307087703706	2011.806460035584	363.1233204075555	0.16165481121144096	2.506823142773099	3.314968714190934	3.0539011510615612	2.699386056438273	3.8600829145623896	2.3171352653011095	4.923631213769462	3.6333135402528582	5.313834312268508	4.647068900716283	6.3003320730498436	4.452474916585507	5.896121495571134	1.9704375366079383	7.0	7.662592420850258	9.292628666768419	0.3661251704582962	0.18041939863921802	0.21931220045635552	0.23414323044613033	0.036365293884402745	1.940586692473327	0.3764134525916866	0.623586547408314	0.5646201788875299	1.870759642224942	0.0011289728572548257	0.0011289728572548262	-7419.692195893003	0.0	-835.4456092440329
202000	-8268.762241233228	-839.694510558945	-7429.067730674282	12.095098235918014	2011.4336688873698	355.36652616342917	0.39571314133043123	0.8079186423347688	3.760522879314384	3.381331004561974	2.7751355879365542	3.7827676357746194	2.8253358346640463	3.9285532494220368	3.9412126396071296	4.871402857002742	4.373815541813928	6.813924429645786	4.5113041381527506	4.610649204941288	1.820078376067509	7.0	6.463796266866468	8.993866523602996	0.3564520382716281	0.19009253082588612	0.21931220045635552	0.23414323044613033	0.039114365063128195	1.6433233996010705	0.39057177280079236	0.6094282271992083	0.5858576592011886	1.828284681597625	0.0011521113865698691	0.001152111386569872	-7429.067730674282	0.0	-831.8120341289349
203000	-8285.690021065271	-845.2347341020818	-7440.45528696319	11.230268506668875	2012.2984986166189	356.62566219070004	0.3823293933266157	2.8192861335425494	4.07383241032305	3.2536570221762253	2.9429735778764745	3.049094207353595	1.94634738878217	4.031011395654732	3.7187185197335317	5.525024717089462	4.6745221766331575	6.06384447162262	4.466390899649216	4.68855889939875	1.8744186066287125	7.0	5.595033463112101	9.174189000536245	0.35455642781175783	0.19009253082588612	0.21931220045635552	0.23603884090600058	0.015959346738310388	1.21045123673738	0.41554785529913024	0.5844521447008705	0.6233217829486953	1.7533564341026113	0.0010717121276376232	0.001071712127637624	-7440.45528696319	0.0	-838.5463671106645
204000	-8281.705637576679	-849.5992757039032	-7432.106361872775	12.39217146784963	2011.136595655438	363.5443475891787	0.6042855509486946	1.6901740286076699	3.2408942106537886	2.941013210955308	3.11887231539999	3.885423141341836	2.2730828115063986	3.2572906193679527	3.8219261029869545	5.697001261984368	4.24346418129753	7.1399495483973805	4.7394542371945505	5.029846724496619	2.0883036154803913	7.0	6.4385150461328235	9.269115254903472	0.35455642781175783	0.19537834822557218	0.20555642935116153	0.2445087946115085	0.08959789982720774	1.21045123673738	0.42694424401261294	0.5730557559873877	0.6404163660189194	1.719167267962163	0.0010284776488746657	0.0010284776488746652	-7432.106361872775	0.0	-842.1146585550041
205000	-8295.004970334074	-857.7544203096193	-7437.250550024455	12.980256317254975	2010.5485108060327	359.668166473587	0.49571830075156337	1.629763486844024	3.4504250880277563	3.060550270251589	2.7694345096418753	3.0905069321618557	2.7122267649961986	3.9187014834025797	3.7482800368720213	5.410631571533907	4.278526866545449	5.658748212235367	4.509089847750244	4.525025668022054	1.9124301344688428	7.0	5.684589144585793	9.269115254903472	0.35274871424383686	0.19718606179349316	0.20555642935116153	0.2445087946115085	0.07238285313127608	0.9078875401800448	0.39885773330956276	0.6011422666904379	0.5982865999643441	1.8034268000713136	0.001111399677581181	0.0011113996775811807	-7437.250550024455	0.0	-851.2256477334033
206000	-8299.960981207865	-865.8194075785057	-7434.14157362936	11.078994839456252	2012.4497722838314	341.97718743800516	0.6442790338929353	3.797895232287709	3.096814489328663	2.5946859708209065	3.1253742934353412	3.8603913500219362	2.899713475426222	3.012912895584502	3.8293749712852314	4.851268666884718	4.376007698566509	5.308375477111977	4.585780679318238	4.3244775266639595	1.935735317670436	7.0	7.089036167230494	9.558039191426088	0.35404803749699404	0.19941811539920723	0.20202505249229033	0.2445087946115085	0.017956416010273323	1.1401044020659559	0.348464845700401	0.6515351542995996	0.5226972685506015	1.9546054628987988	0.0011586611840021803	0.001158661184002181	-7434.14157362936	0.0	-858.2347679225596
207000	-8313.8461366429	-862.7695675544293	-7451.076569088471	12.118917303057053	2011.4098498202306	345.26109901043276	2.8578047844016936	3.43278179146336	3.3292563710488032	3.319949566152628	3.173515624738574	2.9594207092688642	2.8455037234465865	3.061602687026265	4.47630875462618	4.993597392376186	4.6552492212065575	5.124337250810489	4.663542232662434	3.7622297356997287	1.867905180606133	7.0	5.386042700981762	10.62616948977382	0.3716463036656997	0.1784248552772032	0.20202505249229033	0.24790378856480694	0.003663751216814449	1.622192283262563	0.3741704217410401	0.6258295782589605	0.5612556326115601	1.8774887347768814	0.0010833984097891368	0.0010833984097891364	-7451.076569088471	0.0	-853.0438265119313
208000	-8308.71551115327	-870.9215578920351	-7437.7939532612345	12.435609577808457	2011.0931575454792	355.87103826036844	2.5430961454774863	2.5514328411432015	3.0472407058518507	2.622765930867866	3.0768094636172805	3.315859098425989	2.465721309119058	3.619412664533998	4.04601747528463	4.8257957655187695	4.886948534478494	5.456590200103191	4.602678600708192	3.614947932421302	2.5617797016710555	7.0	5.498514848804655	10.112166566550222	0.35605847281713854	0.1784248552772032	0.2187703154890517	0.24674635641660672	0.017999852523510405	1.622192283262563	0.43838479272378506	0.5616152072762155	0.6575771890856776	1.6848456218286465	0.0010932997481054732	0.0010932997481054745	-7437.7939532612345	0.0	-861.3417861901921
209000	-8295.535059820373	-869.8332421491846	-7425.701817671188	10.374912999216088	2013.1538541240716	346.72758166198446	1.4236795857787512	2.14252149662168	3.2836226176730965	3.359847371668304	3.013308259733261	2.96933013306522	2.8900440813383126	3.4308429828757694	4.312982872674814	4.54714415083307	4.171829573730771	5.59020704998441	4.382644494643164	4.451516964390842	1.9116352980532592	7.0	5.82611685494326	10.112166566550222	0.37202279697881196	0.18219484035252886	0.19807797208821795	0.24770439058044139	0.01642380205960177	1.566685877443728	0.3964698409280614	0.6035301590719391	0.5947047613920922	1.8105904772158172	0.0011076467325456996	0.001107646732545699	-7425.701817671188	0.0	-860.84876377913
210000	-8287.382069021462	-863.5684999882046	-7423.8135690332565	12.918136218566305	2010.6106309047213	352.6201053257884	1.4798329348182067	3.177801117721737	3.171424967174305	3.099933263731091	2.783472742003705	3.278400787404917	2.519911300481412	3.313250543594198	3.9303636338728563	4.682975603700659	4.524005877392191	4.570923353655912	4.312162954765934	3.9469028025731685	1.7509633193468968	7.0	8.384425303934597	10.88818101425492	0.363204748649582	0.19199519993699304	0.19857624226498438	0.24622380914844072	0.008137394091067443	1.566685877443728	0.391172618189326	0.6088273818106744	0.586758927283989	1.8264821454320233	0.001131934926699817	0.0011319349266998148	-7423.8135690332565	0.0	-853.8224875016823
211000	-8265.10070978356	-849.3854986478935	-7415.715211135667	11.319719891574445	2012.2090472317132	331.4566554194986	1.4798329348182067	1.9363806768219616	2.9494902953990323	2.955794734479236	2.7406520297488357	3.0057777391388543	2.529211669275369	3.387972521016398	4.223975795767473	5.311844997522495	4.540276751575139	4.226645718943782	4.629533311162321	3.734299095836622	1.6384941611511794	7.0	5.681168662828487	9.137842797282714	0.363204748649582	0.19199519993699304	0.19857624226498438	0.24622380914844072	0.008200852296208566	1.566685877443728	0.391172618189326	0.6088273818106744	0.586758927283989	1.8264821454320233	0.0012167576720528818	0.0012167576720528833	-7415.715211135667	0.0	-840.5105143454546
212000	-8280.64078487072	-850.7607823332903	-7429.880002537429	11.543665877730712	2011.985101245557	327.0717033747262	0.7627560139846667	3.8643785123242274	2.3277055918373977	2.855566447626562	2.815266977256648	3.3302119795956253	3.0941763495689	3.5259765545664914	3.8750764897405876	5.032380316547595	4.546120728577007	4.267048802606018	5.06552257933802	3.561923317300577	1.7009554743445179	7.0	7.556500381614197	10.508610714725314	0.3760146604045457	0.17868888603092375	0.20259920380129684	0.24269724976323395	0.017923629943131462	1.4520587156073421	0.3706438132086621	0.6293561867913383	0.5559657198129931	1.8880685603740148	0.0011986302830382695	0.0011986302830382708	-7429.880002537429	0.0	-842.0701757018626
213000	-8277.128747116572	-841.5497643994073	-7435.578982717165	9.87400400330719	2013.6547631199805	318.57286653472374	1.003863830243116	2.515888356332815	2.840117611719597	3.1049015405754448	2.9865663181321884	3.7073349281144576	2.5166360110276127	2.74700301911057	4.161315970988984	5.7557729037342185	5.031406569704601	4.5446849224159935	4.744413231554967	4.011629323194728	1.6474017206552558	7.0	5.367270998058176	10.784550594395803	0.3760146604045457	0.17868888603092375	0.20260435957778655	0.24269209398674424	0.03300254407915237	1.3731387982022836	0.3744879438076522	0.6255120561923481	0.5617319157114783	1.876536168577044	0.0011590601548300055	0.0011590601548300053	-7435.578982717165	0.0	-833.2185315342102
214000	-8280.83296410964	-854.2041702514302	-7426.62879385821	11.343837095364984	2012.1849300279227	323.46040028735183	1.3062621369026617	3.901778099095561	3.55580083899379	3.0941673180010527	2.637094118867483	3.4627382980200156	2.4668846584583948	2.7443350881626114	4.738729584046494	6.160204418127677	5.846883388903478	4.335641302254353	4.417959910900663	3.2315221296841474	1.4476027789890191	7.0	5.569465969427587	8.554734218346393	0.38642147948887284	0.17508919508950452	0.2062040505192058	0.23228527490241707	0.05264732608832185	1.6566313762967995	0.39354541392758274	0.6064545860724175	0.5903181208913741	1.8193637582172526	0.0012745563647327514	0.0012745563647327532	-7426.62879385821	0.0	-845.2856438935926
215000	-8291.844578103519	-848.8625720692396	-7442.982006034279	11.326945305014254	2012.2018218182734	317.45431839464555	1.2207636096081735	3.2863595879221856	2.7059097231503006	3.063790375438081	2.6849771824604196	3.1604641590985896	2.624917429219273	3.356853089180925	4.484861808107896	5.517046065059333	5.090247990179048	4.093092543643867	4.853051472987885	3.442081426885344	2.0367594947216614	7.0	4.785467546190401	11.389277910441711	0.38642147948887284	0.1907259604621074	0.1973200941795815	0.22553246586943848	0.05264732608832185	1.2378225991241432	0.4108608348185478	0.5891391651814526	0.6162912522278217	1.7674174955443578	0.0012160289338896755	0.0012160289338896757	-7442.982006034279	0.0	-840.5813527739707
216000	-8274.774735753366	-841.4805707451455	-7433.294165008221	12.192591340937147	2011.3361757823507	309.40322497719035	1.3775640973024676	3.2079950090846068	3.2711322623143837	3.0834551244452135	2.9904957138981603	3.3076342901183904	3.051542996330296	3.5274955130199706	4.69026106429031	5.261614871339796	5.229974105732139	3.534089459764836	4.033653088984594	3.4887510576965237	1.5768261044944734	7.0	6.640884592104731	9.342815838593596	0.37452670872555943	0.19388903049638315	0.19592088930599214	0.23566337147206548	0.07378443701788491	1.2378225991241432	0.3818775220681911	0.6181224779318095	0.5728162831022866	1.8543674337954286	0.0011179346659295326	0.0011179346659295328	-7433.294165008221	0.0	-832.9920483193366
217000	-8239.165198794066	-819.8504404920145	-7419.314758302051	10.831329451021432	2012.6974376722662	301.0977150841611	0.9207082613637988	4.964680977416203	3.6163504926290395	3.2803307288641825	2.4386149547433575	3.079809883917996	2.287636348937149	3.41136517415223	4.439133868515503	4.458396103350466	4.60290728131766	3.9308421052822347	4.406494082116615	3.564157401321672	1.2512184768166406	7.0	6.3169570770751715	9.107487520421374	0.37452670872555943	0.19388903049638315	0.19736713043654694	0.23421713034151068	0.07378443701788491	1.3091242119932716	0.37259167539147187	0.6274083246085287	0.5588875130872077	1.882224973825586	0.0013476855788128726	0.0013476855788128724	-7419.314758302051	0.0	-811.5786023757171
218000	-8226.739707757193	-816.4513041103869	-7410.288403646806	10.472031827107148	2013.0567352961805	299.878141356769	1.6049834347258385	3.719477209519014	4.120994813320537	3.2881435703466506	2.7141246416586458	2.580991265419832	2.4521428799006943	3.3376309206189614	4.459570457980228	4.671631028795423	4.182394491344097	4.094347296880111	4.4523191161787805	3.45701571677105	1.111597430567082	7.0	6.346159195993615	10.74938693486999	0.36201566887403025	0.1960896364859891	0.2076775642984702	0.23421713034151068	0.07378443701788491	1.3946028814079499	0.38710737545630236	0.6128926245436981	0.5806610631844535	1.8386778736310943	0.0012338631040241465	0.0012338631040241452	-7410.288403646806	0.0	-807.2206072722477
219000	-8229.2222291136	-807.6597019781619	-7421.562527135439	12.444603769762683	2011.0841633535251	298.1582469754377	0.5064824088918244	2.1219273108487196	2.8791644937246237	3.1207211686492426	2.463757210052539	3.085615652152159	2.241651018706743	3.1396241811087915	5.635914507231684	5.37031575106719	4.053562686293836	4.0507276241585695	5.077433626655155	4.055350162762245	1.264024801200043	7.0	6.429621877601941	10.74938693486999	0.36689932969255856	0.1934065116852734	0.2043415098467372	0.23535264877543108	0.09988951582650679	1.6017103768951366	0.3846530595822718	0.6153469404177286	0.5769795893734078	1.8460408212531858	0.0013768812263007036	0.0013768812263007058	-7421.562527135439	0.0	-798.9974624386285
220000	-8206.70687749979	-807.7200662105134	-7398.986811289276	11.593468690687672	2011.9352984326001	297.00764954763906	0.1658332851670079	0.8949673206055735	3.769631394449911	2.711412768282141	2.66023876208426	3.4354032724667154	2.6653829398945494	3.4736027543544226	3.9368812685195875	5.666199676633604	4.0247667008101145	3.7765724044422484	4.8982865806933535	3.7652813378398924	1.4718733770568047	7.0	6.6093379860544745	10.74938693486999	0.3680158586931048	0.17759614784535255	0.2043415098467372	0.25004648361480564	0.1010684514343316	1.0594719474390102	0.43543384523025014	0.5645661547697501	0.6531507678453752	1.6936984643092505	0.0013339018393250534	0.0013339018393250526	-7398.986811289276	0.0	-801.2409485045605
221000	-8213.130613221982	-796.7443603561194	-7416.386252865863	12.4321877976857	2011.096579325602	294.2493543168826	0.5442258609731515	2.3112871898106557	2.9556106061411214	2.4252605851203652	2.554130370351094	3.030306207768641	2.7186655525192873	3.3966598001564554	4.693421342195052	4.996298415361192	3.901295887152725	3.3865534241965927	4.764036402133271	3.9137715784954215	1.0844539501768564	7.0	6.6093379860544745	7.818482950052754	0.345845614387731	0.21441510774272687	0.2043415098467372	0.23539776802280515	0.10439210860315123	1.0594719474390102	0.3941132621727976	0.6058867378272027	0.5911698932591963	1.817660213481608	0.0012847414700509737	0.001284741470050971	-7416.386252865863	0.0	-789.6693288581326
222000	-8232.472012192144	-821.0807940822766	-7411.391218109868	10.077628186542913	2013.4511389367449	296.46931498969445	0.604609495361958	2.7873431932177506	2.815539018256126	3.0382713353737465	2.69737319053596	2.817994590591677	3.096037440115678	2.9216114516168674	4.790194508409634	4.953138940822185	3.5987453717827647	3.6975911234321646	4.481124395125483	3.6538416571130825	1.4904844651169336	7.0	8.141942983846853	11.083195761807044	0.37404584791170253	0.18563632974535413	0.2043415098467372	0.23597631249620632	0.11577987382941837	1.1906370945881435	0.40804834142493174	0.5919516585750686	0.6120725121373976	1.7758549757252058	0.0013246041186599851	0.0013246041186599845	-7411.391218109868	0.0	-812.6244063185392
223000	-8212.764765124115	-807.1600343323801	-7405.604730791734	9.81318464533852	2013.7155824779493	289.6871740620402	0.604609495361958	3.3231998154315843	2.1677054355910177	3.282094739763813	2.8566029614493056	3.028716759572212	2.8151788777174875	3.1247487856910667	4.6590492978438265	6.154144612897853	4.095452526349387	3.9438172397615907	4.998625448088408	3.4800540950395464	1.3698957263798026	7.0	6.527602046001466	11.083195761807044	0.37404584791170253	0.18557524839422912	0.20440259119786222	0.23597631249620632	0.03913118778636199	1.1823760793965237	0.3507214215839731	0.6492785784160272	0.5260821323759597	1.9478357352480815	0.0013633123182429975	0.0013633123182429994	-7405.604730791734	0.0	-799.2057812664469
224000	-8205.004050911733	-802.4196527209036	-7402.58439819083	9.317322298860319	2014.2114448244274	284.5281102073059	0.2816166384440972	1.5348708367356845	1.9313671534117853	3.4946812466407673	2.3035843032685412	3.4112865276442514	2.504778684470793	2.7350427282683434	3.7494277873455215	6.798041300785715	3.77089676203904	3.3692667385474127	4.396253396162566	3.589316057422516	1.15926036255563	7.0	6.554000724301964	8.61182460128249	0.3679835336087728	0.194243023890059	0.21046490550079197	0.22730853700037643	0.010290020242365883	1.2503564440915111	0.3869116552191967	0.6130883447808037	0.580367482828795	1.8392650343424108	0.0014521238497786089	0.0014521238497786075	-7402.58439819083	0.0	-795.5444937362682
225000	-8196.399245863375	-789.9247387728841	-7406.47450709049	9.661677081443889	2013.8670900418438	276.50834057476345	1.2531050814971403	2.0573836043607643	2.542776354563392	2.9657881544118063	2.6305488932885575	3.0531613934451913	2.4491816088281055	3.6643888844735004	4.197958889670002	4.8996721994009755	4.153668044941388	4.100149883586862	4.558369518541879	3.3748078188864303	1.027002863834018	7.0	6.554000724301964	8.608108587322066	0.36474091604916337	0.19342560027058484	0.21322792443577782	0.22860555924447418	0.022491920997891216	0.954992444581053	0.3544294162036635	0.6455705837963369	0.5316441243054952	1.9367117513890109	0.0014212620896694632	0.001421262089669463	-7406.47450709049	0.0	-782.1409669442304
226000	-8203.10618633717	-797.4684877700878	-7405.637698567083	10.069087009967664	2013.45968011332	273.25385518798345	1.8616105440192565	1.655752018141332	2.368269634451967	2.198652247882694	2.377368807306606	3.015502179957614	2.415118156902986	3.011863688664992	3.8835377642272975	4.638919517757534	4.060456448892446	3.644701233793161	4.553434602886967	2.989957439437422	1.2461286700781196	7.0	6.298839363841376	10.634882839656692	0.36474091604916337	0.19342560027058484	0.21322792443577782	0.22860555924447418	0.0688808264144263	1.115189330934155	0.4055883492450333	0.5944116507549672	0.60838252386755	1.7832349522649014	0.0013683487922402525	0.0013683487922402525	-7405.637698567083	0.0	-788.5874989254088
227000	-8194.515165195578	-791.7790479655259	-7402.736117230053	10.599412090984925	2012.9293550323027	274.0752757677718	0.9042858556055152	2.547703367653836	2.315662921684382	2.32934862404817	2.5666513570930887	3.4399187871058903	2.5551338999037476	3.0660892461501925	3.9409326817496533	4.133693988378071	3.558222956275098	3.650973961625692	4.086530377834766	2.9056723642633715	0.6589572951781495	7.0	5.061796399299429	8.845064751606504	0.36692951746005253	0.18341522144346703	0.2110002495601356	0.23865501153634502	0.0688808264144263	1.115189330934155	0.3810663285127497	0.6189336714872506	0.5715994927691246	1.856801014461752	0.0012356733334247766	0.0012356733334247774	-7402.736117230053	0.0	-784.3633189865049
228000	-8192.703243910873	-792.5709387769156	-7400.132305133959	9.963911642099603	2013.564855481188	271.7289926733806	1.070725469793309	1.847749898846759	2.914339371702943	2.9528429972701478	2.8103960881374435	2.9226731755424398	2.319071900993623	2.73617823202267	4.8900930565488	4.496670339066494	4.045599459533261	3.1390924169484045	4.823660556848717	2.90844807032862	1.0024956853477096	7.0	5.061796399299429	7.60849474105558	0.36692951746005253	0.18341522144346703	0.2110002495601356	0.23865501153634502	0.15397936902522444	1.2749556620522775	0.42139565312155786	0.5786043468784424	0.6320934796823368	1.7358130406353274	0.0015521412569280352	0.001552141256928036	-7400.132305133959	0.0	-784.5521860270563
229000	-8212.013772826587	-798.6490326642493	-7413.364740162338	9.61063817993385	2013.9181289433538	270.65930818852587	1.3524043122703682	2.6742832917647408	2.792211352018528	2.7811757857368606	2.5911896840326656	2.5673263936183677	2.620818103848947	2.916416400157973	4.101063417015591	4.048070877189349	4.043371358903071	3.644408675618465	4.365179651875501	3.2326951815486633	1.2916115616540396	7.0	6.06716510684137	11.517141352525329	0.3634071343369213	0.1793915190817727	0.2110002495601356	0.24620109702117057	0.06250815322486385	1.318412212613971	0.40389122244496456	0.5961087775550358	0.6058368336674469	1.7883263326651073	0.0014173764605557373	0.0014173764605557389	-7413.364740162338	0.0	-789.5678701965421
230000	-8214.501796866447	-804.2082694241254	-7410.293527442321	9.794131810382108	2013.7346353129055	271.94531767139256	2.2048154126009516	2.6596121273232254	2.6687342189697185	2.7476944185231225	2.7293691069754895	3.3431659878933733	2.605271135935279	3.0670765229907317	3.6545234132352875	3.719739427109384	3.4393677227995845	3.392004161134722	4.717086541190454	2.768381268144255	1.3143890125709747	7.0	5.394149870685784	9.19514988754932	0.3592018239289347	0.1793915190817727	0.21520555996812218	0.24620109702117057	0.013572640463681802	1.233130316029728	0.34309929618908985	0.6569007038109105	0.5146489442836348	1.9707021114327314	0.0014662702336654349	0.0014662702336654323	-7410.293527442321	0.0	-795.4672792785293
231000	-8181.996080316027	-782.6173852380215	-7399.378695078005	9.628999365115575	2013.8997677581722	265.7634624031472	2.2048154126009516	3.100750349512428	2.4565491807661637	2.635030534396324	2.5112758892782425	2.556038347248695	2.304126405565981	3.0686194580217965	4.082043367595288	4.711559811732483	3.6041741826160285	3.755841791512303	4.222939671240669	3.3288133152470074	1.2271930833137374	7.0	6.09777441144457	11.152576600520582	0.3449170116400738	0.2148547382365504	0.19402715310220534	0.24620109702117057	0.005823994200280628	1.78415351115412	0.3608230860922422	0.6391769139077582	0.5412346291383633	1.9175307417232745	0.0014594815203123593	0.0014594815203123584	-7399.378695078005	0.0	-772.2549019119136
232000	-8181.167856884971	-790.1060721448989	-7391.061784740072	8.817839833856544	2014.710927289431	265.38615627179473	1.634675779222613	3.009694564612243	1.980345732795613	3.171620084368586	2.494261225805307	2.801208834204877	2.554565129397381	3.742885336828849	4.103122212814443	5.0709970481522	3.7671252734643548	3.7377007539717915	4.35465794153394	3.047630437674781	0.9782749972991455	7.0	6.09777441144457	8.979644135406472	0.3449170116400738	0.18455550555429476	0.22432638578446099	0.24620109702117057	0.0222213241315235	0.7419486604211154	0.4109531647202307	0.5890468352797698	0.616429747080346	1.7671405058393093	0.0014532663058220547	0.0014532663058220558	-7391.061784740072	0.0	-782.4957707596793
233000	-8181.337097662291	-776.9521310567224	-7404.3849666055685	9.226472797457932	2014.3022943258297	260.1825833578914	0.6948049995187331	1.4484378776328173	2.3358423254467024	3.5514647660225602	2.552797871147866	2.7979013135279494	2.2368343181917956	3.2899001862830692	3.9611769728103727	4.85774545035885	3.7369718310791757	3.1663024850628467	5.120146922274461	3.015724578404768	0.5220607216745015	7.0	6.09777441144457	11.349563541477938	0.3691795571042666	0.18801714131462716	0.20937000345945625	0.23343329812165012	0.013716116383445453	1.1411722935596416	0.3895902968210043	0.6104097031789961	0.5843854452315065	1.8312291095369884	0.0016199407415063494	0.0016199407415063499	-7404.3849666055685	0.0	-768.8851543880949
234000	-8192.34823977424	-766.5562105873964	-7425.792029186842	9.099392576785535	2014.4293745465022	254.3304938921091	0.7162599156506594	1.0269377449156691	2.7749425840289206	3.216758451369074	2.793846706387714	2.4254094052080846	2.180112064602994	3.0651732425544322	3.5957494530293044	4.07496237584058	3.458366040538962	3.480141252640089	4.670988922149449	3.76596000786991	0.49407321004943533	7.0	7.749734733041082	9.926418404984746	0.35565125992823426	0.2000280273751216	0.2075263753895376	0.23679433730710667	0.08012244288966669	0.8678540410633004	0.39094349565497133	0.609056504345029	0.586415243482457	1.827169513035087	0.0015039634548505204	0.0015039634548505202	-7425.792029186842	0.0	-758.8060968547211
